654	8.31531	19	20	21	22	23	24	78	#
655	8.31531	20	21	22	23	24	25	78	#
656	8.31531	21	22	23	24	25	26	78	#
657	8.31531	22	23	24	25	26	27	78	#
658	4.08206	23	24	25	26	27	28	78	#
659	4.08206	24	25	26	27	28	29	78	#
660	4.08206	25	26	27	28	29	30	78	#
661	4.08206	26	27	28	29	30	31	78	#
662	4.08206	27	28	29	30	31	32	78	#
663	4.08206	28	29	30	31	32	33	78	#
664	4.08206	29	30	31	32	33	34	78	#
665	4.08206	30	31	32	33	34	35	78	#
666	4.08206	31	32	33	34	35	36	78	#
667	4.08206	32	33	34	35	36	37	78	#
668	4.08206	33	34	35	36	37	38	78	#
669	4.08206	34	35	36	37	38	39	78	#
670	4.08206	35	36	37	38	39	40	78	#
671	4.08206	36	37	38	39	40	41	78	#
672	4.08206	37	38	39	40	41	42	78	#
673	4.08206	38	39	40	41	42	43	78	#
674	4.08206	39	40	41	42	43	44	78	#
675	4.08206	40	41	42	43	44	45	78	#
676	4.08206	41	42	43	44	45	46	78	#
677	4.08206	42	43	44	45	46	47	78	#
678	4.08206	43	44	45	46	47	48	78	#
679	4.08206	44	45	46	47	48	49	78	#
680	4.08206	45	46	47	48	49	50	78	#
681	4.08206	46	47	48	49	50	51	78	#
682	4.08206	47	48	49	50	51	52	78	#
683	4.08206	48	49	50	51	52	53	78	#
684	4.08206	49	50	51	52	53	54	78	#
685	4.08206	50	51	52	53	54	55	78	#
686	3.5637	51	52	53	54	55	56	78	#
687	3.5637	52	53	54	55	56	57	78	#
688	3.5637	53	54	55	56	57	58	78	#
689	3.5637	54	55	56	57	58	59	78	#
690	3.5637	55	56	57	58	59	60	78	#
691	3.5637	56	57	58	59	60	61	78	#
692	3.5637	57	58	59	60	61	62	78	#
693	3.5637	58	59	60	61	62	63	78	#
694	1.6965	0	1	79	#
695	1.6965	1	2	79	#
696	1.6965	2	3	79	#
697	1.6965	3	4	79	#
698	1.6965	4	5	79	#
699	1.6965	5	6	79	#
700	1.6965	6	7	79	#
701	1.6965	7	8	79	#
702	1.6965	8	9	79	#
703	1.6965	9	10	79	#
704	1.6965	10	11	79	#
705	1.6965	11	12	79	#
706	1.6965	12	13	79	#
707	1.6965	13	14	79	#
708	1.6965	14	15	79	#
709	1.6965	15	16	79	#
710	1.6965	16	17	79	#
711	1.6965	17	18	79	#
712	1.6965	18	19	79	#
713	1.6965	19	20	79	#
714	1.6965	20	21	79	#
715	1.6965	21	22	79	#
716	1.6965	22	23	79	#
717	1.6965	23	24	79	#
718	0.646285	24	25	79	#
719	0.646285	25	26	79	#
720	0.646285	26	27	79	#
721	0.646285	27	28	79	#
722	0.646285	28	29	79	#
723	0.646285	29	30	79	#
724	0.646285	30	31	79	#
725	0.646285	31	32	79	#
726	0.646285	32	33	79	#
727	0.646285	33	34	79	#
728	0.646285	34	35	79	#
729	0.646285	35	36	79	#
730	0.646285	36	37	79	#
731	0.646285	37	38	79	#
732	0.646285	38	39	79	#
733	0.646285	39	40	79	#
734	0.646285	40	41	79	#
735	0.646285	41	42	79	#
736	0.646285	42	43	79	#
737	0.646285	43	44	79	#
738	0.646285	44	45	79	#
739	0.646285	45	46	79	#
740	0.646285	46	47	79	#
741	0.646285	47	48	79	#
742	0.646285	48	49	79	#
743	0.646285	49	50	79	#
744	0.646285	50	51	79	#
745	0.646285	51	52	79	#
746	0.646285	52	53	79	#
747	0.646285	53	54	79	#
748	0.646285	54	55	79	#
749	0.646285	55	56	79	#
750	0.646285	56	57	79	#
751	0.646285	57	58	79	#
752	0.646285	58	59	79	#
753	0.646285	59	60	79	#
754	0.646285	60	61	79	#
755	0.646285	61	62	79	#
756	0.646285	62	63	79	#
757	14.4226	0	1	2	3	4	5	6	7	80	#
758	14.4226	1	2	3	4	5	6	7	8	80	#
759	14.4226	2	3	4	5	6	7	8	9	80	#
760	14.4226	3	4	5	6	7	8	9	10	80	#
761	14.4226	4	5	6	7	8	9	10	11	80	#
762	14.4226	5	6	7	8	9	10	11	12	80	#
763	14.4226	6	7	8	9	10	11	12	13	80	#
764	14.4226	7	8	9	10	11	12	13	14	80	#
765	14.4226	8	9	10	11	12	13	14	15	80	#
766	14.4226	9	10	11	12	13	14	15	16	80	#
767	14.4226	10	11	12	13	14	15	16	17	80	#
768	14.4226	11	12	13	14	15	16	17	18	80	#
769	14.4226	12	13	14	15	16	17	18	19	80	#
770	14.4226	13	14	15	16	17	18	19	20	80	#
771	14.4226	14	15	16	17	18	19	20	21	80	#
772	14.4226	15	16	17	18	19	20	21	22	80	#
773	14.4226	16	17	18	19	20	21	22	23	80	#
774	14.4226	17	18	19	20	21	22	23	24	80	#
775	14.4226	18	19	20	21	22	23	24	25	80	#
776	14.4226	19	20	21	22	23	24	25	26	80	#
777	8.80809	0	1	2	3	4	81	#
778	8.80809	1	2	3	4	5	81	#
779	8.80809	2	3	4	5	6	81	#
780	8.80809	3	4	5	6	7	81	#
781	8.80809	4	5	6	7	8	81	#
782	8.80809	5	6	7	8	9	81	#
783	8.80809	6	7	8	9	10	81	#
784	8.80809	7	8	9	10	11	81	#
785	8.80809	8	9	10	11	12	81	#
786	8.80809	9	10	11	12	13	81	#
787	8.80809	10	11	12	13	14	81	#
788	8.80809	11	12	13	14	15	81	#
789	8.80809	12	13	14	15	16	81	#
790	8.80809	13	14	15	16	17	81	#
791	8.80809	14	15	16	17	18	81	#
792	8.80809	15	16	17	18	19	81	#
793	8.80809	16	17	18	19	20	81	#
794	8.80809	17	18	19	20	21	81	#
795	8.80809	18	19	20	21	22	81	#
796	8.80809	19	20	21	22	23	81	#
797	8.80809	20	21	22	23	24	81	#
798	8.80809	21	22	23	24	25	81	#
799	8.80809	22	23	24	25	26	81	#
800	8.80809	23	24	25	26	27	81	#
801	8.80809	24	25	26	27	28	81	#
802	8.80809	25	26	27	28	29	81	#
803	8.80809	26	27	28	29	30	81	#
804	8.80809	27	28	29	30	31	81	#
805	8.80809	28	29	30	31	32	81	#
806	8.80809	29	30	31	32	33	81	#
807	8.80809	30	31	32	33	34	81	#
808	8.80809	31	32	33	34	35	81	#
809	8.80809	32	33	34	35	36	81	#
810	8.80809	33	34	35	36	37	81	#
811	8.80809	34	35	36	37	38	81	#
812	8.80809	35	36	37	38	39	81	#
813	8.80809	36	37	38	39	40	81	#
814	8.80809	37	38	39	40	41	81	#
815	8.80809	38	39	40	41	42	81	#
816	8.80809	39	40	41	42	43	81	#
817	8.80809	40	41	42	43	44	81	#
818	8.80809	41	42	43	44	45	81	#
819	7.07793	42	43	44	45	46	81	#
820	7.07793	43	44	45	46	47	81	#
821	7.07793	44	45	46	47	48	81	#
822	7.07793	45	46	47	48	49	81	#
823	7.07793	46	47	48	49	50	81	#
824	7.07793	47	48	49	50	51	81	#
825	7.07793	48	49	50	51	52	81	#
826	7.07793	49	50	51	52	53	81	#
827	7.07793	50	51	52	53	54	81	#
828	7.07793	51	52	53	54	55	81	#
829	7.07793	52	53	54	55	56	81	#
830	7.73672	0	1	2	3	4	5	6	7	82	#
831	7.73672	1	2	3	4	5	6	7	8	82	#
832	7.73672	2	3	4	5	6	7	8	9	82	#
833	7.73672	3	4	5	6	7	8	9	10	82	#
834	7.73672	4	5	6	7	8	9	10	11	82	#
835	7.73672	5	6	7	8	9	10	11	12	82	#
836	7.73672	6	7	8	9	10	11	12	13	82	#
837	7.73672	7	8	9	10	11	12	13	14	82	#
838	7.73672	8	9	10	11	12	13	14	15	82	#
839	7.73672	9	10	11	12	13	14	15	16	82	#
840	7.73672	10	11	12	13	14	15	16	17	82	#
841	7.73672	11	12	13	14	15	16	17	18	82	#
842	7.73672	12	13	14	15	16	17	18	19	82	#
843	7.73672	13	14	15	16	17	18	19	20	82	#
844	7.73672	14	15	16	17	18	19	20	21	82	#
845	7.73672	15	16	17	18	19	20	21	22	82	#
846	7.73672	16	17	18	19	20	21	22	23	82	#
847	7.73672	17	18	19	20	21	22	23	24	82	#
848	7.73672	18	19	20	21	22	23	24	25	82	#
849	7.73672	19	20	21	22	23	24	25	26	82	#
850	7.73672	20	21	22	23	24	25	26	27	82	#
851	7.73672	21	22	23	24	25	26	27	28	82	#
852	7.73672	22	23	24	25	26	27	28	29	82	#
853	7.73672	23	24	25	26	27	28	29	30	82	#
854	7.73672	24	25	26	27	28	29	30	31	82	#
855	7.73672	25	26	27	28	29	30	31	32	82	#
856	7.73672	26	27	28	29	30	31	32	33	82	#
857	7.73672	27	28	29	30	31	32	33	34	82	#
858	7.73672	28	29	30	31	32	33	34	35	82	#
859	7.73672	29	30	31	32	33	34	35	36	82	#
860	7.73672	30	31	32	33	34	35	36	37	82	#
861	7.73672	31	32	33	34	35	36	37	38	82	#
862	7.73672	32	33	34	35	36	37	38	39	82	#
863	7.73672	33	34	35	36	37	38	39	40	82	#
864	13.6614	0	1	2	3	4	5	6	7	83	#
865	13.6614	1	2	3	4	5	6	7	8	83	#
866	13.6614	2	3	4	5	6	7	8	9	83	#
867	13.6614	3	4	5	6	7	8	9	10	83	#
868	13.6614	4	5	6	7	8	9	10	11	83	#
869	13.6614	5	6	7	8	9	10	11	12	83	#
870	13.6614	6	7	8	9	10	11	12	13	83	#
871	13.6614	7	8	9	10	11	12	13	14	83	#
872	13.6614	8	9	10	11	12	13	14	15	83	#
873	13.6614	9	10	11	12	13	14	15	16	83	#
874	13.6614	10	11	12	13	14	15	16	17	83	#
875	13.6614	11	12	13	14	15	16	17	18	83	#
876	13.6614	12	13	14	15	16	17	18	19	83	#
877	13.6614	13	14	15	16	17	18	19	20	83	#
878	13.6614	14	15	16	17	18	19	20	21	83	#
879	13.6614	15	16	17	18	19	20	21	22	83	#
880	13.6614	16	17	18	19	20	21	22	23	83	#
881	13.6614	17	18	19	20	21	22	23	24	83	#
882	13.6614	18	19	20	21	22	23	24	25	83	#
883	13.6614	19	20	21	22	23	24	25	26	83	#
884	13.6614	20	21	22	23	24	25	26	27	83	#
885	13.6614	21	22	23	24	25	26	27	28	83	#
886	13.6614	22	23	24	25	26	27	28	29	83	#
887	13.6614	23	24	25	26	27	28	29	30	83	#
888	13.6614	24	25	26	27	28	29	30	31	83	#
889	13.6614	25	26	27	28	29	30	31	32	83	#
890	13.6614	26	27	28	29	30	31	32	33	83	#
891	13.6614	27	28	29	30	31	32	33	34	83	#
892	13.6614	28	29	30	31	32	33	34	35	83	#
893	13.6614	29	30	31	32	33	34	35	36	83	#
894	13.6614	30	31	32	33	34	35	36	37	83	#
895	13.6614	31	32	33	34	35	36	37	38	83	#
896	13.6614	32	33	34	35	36	37	38	39	83	#
897	13.6614	33	34	35	36	37	38	39	40	83	#
898	13.6614	34	35	36	37	38	39	40	41	83	#
899	13.6614	35	36	37	38	39	40	41	42	83	#
900	13.6614	36	37	38	39	40	41	42	43	83	#
901	13.6614	37	38	39	40	41	42	43	44	83	#
902	13.6614	38	39	40	41	42	43	44	45	83	#
903	13.6614	39	40	41	42	43	44	45	46	83	#
904	13.6614	40	41	42	43	44	45	46	47	83	#
905	13.6614	41	42	43	44	45	46	47	48	83	#
906	13.6614	42	43	44	45	46	47	48	49	83	#
907	13.6614	43	44	45	46	47	48	49	50	83	#
908	13.6614	44	45	46	47	48	49	50	51	83	#
909	12.4416	45	46	47	48	49	50	51	52	83	#
910	12.4416	46	47	48	49	50	51	52	53	83	#
911	12.4416	47	48	49	50	51	52	53	54	83	#
912	12.4416	48	49	50	51	52	53	54	55	83	#
913	12.4416	49	50	51	52	53	54	55	56	83	#
914	12.0126	50	51	52	53	54	55	56	57	83	#
915	12.0126	51	52	53	54	55	56	57	58	83	#
916	11.0592	52	53	54	55	56	57	58	59	83	#
917	11.0592	53	54	55	56	57	58	59	60	83	#
918	11.0592	54	55	56	57	58	59	60	61	83	#
919	11.0592	55	56	57	58	59	60	61	62	83	#
920	11.0592	56	57	58	59	60	61	62	63	83	#
921	10.6126	0	1	2	3	4	5	6	84	#
922	10.6126	1	2	3	4	5	6	7	84	#
923	10.6126	2	3	4	5	6	7	8	84	#
924	10.6126	3	4	5	6	7	8	9	84	#
925	10.6126	4	5	6	7	8	9	10	84	#
926	10.6126	5	6	7	8	9	10	11	84	#
927	10.6126	6	7	8	9	10	11	12	84	#
928	10.6126	7	8	9	10	11	12	13	84	#
929	10.6126	8	9	10	11	12	13	14	84	#
930	10.6126	9	10	11	12	13	14	15	84	#
931	10.6126	10	11	12	13	14	15	16	84	#
932	10.6126	11	12	13	14	15	16	17	84	#
933	10.6126	12	13	14	15	16	17	18	84	#
934	10.6126	13	14	15	16	17	18	19	84	#
935	10.6126	14	15	16	17	18	19	20	84	#
936	10.6126	15	16	17	18	19	20	21	84	#
937	10.6126	16	17	18	19	20	21	22	84	#
938	10.6126	17	18	19	20	21	22	23	84	#
939	10.6126	18	19	20	21	22	23	24	84	#
940	10.6126	19	20	21	22	23	24	25	84	#
941	10.6126	20	21	22	23	24	25	26	84	#
942	10.6126	21	22	23	24	25	26	27	84	#
943	10.6126	22	23	24	25	26	27	28	84	#
944	10.6126	23	24	25	26	27	28	29	84	#
945	10.6126	24	25	26	27	28	29	30	84	#
946	10.6126	25	26	27	28	29	30	31	84	#
947	10.6126	26	27	28	29	30	31	32	84	#
948	10.6126	27	28	29	30	31	32	33	84	#
949	10.6126	28	29	30	31	32	33	34	84	#
950	10.6126	29	30	31	32	33	34	35	84	#
951	10.6126	30	31	32	33	34	35	36	84	#
952	10.6126	31	32	33	34	35	36	37	84	#
953	10.6126	32	33	34	35	36	37	38	84	#
954	10.6126	33	34	35	36	37	38	39	84	#
955	10.6126	34	35	36	37	38	39	40	84	#
956	10.6126	35	36	37	38	39	40	41	84	#
957	10.6126	36	37	38	39	40	41	42	84	#
958	10.6126	37	38	39	40	41	42	43	84	#
959	10.6126	38	39	40	41	42	43	44	84	#
960	10.6126	39	40	41	42	43	44	45	84	#
961	10.6126	40	41	42	43	44	45	46	84	#
962	10.6126	41	42	43	44	45	46	47	84	#
963	10.6126	42	43	44	45	46	47	48	84	#
964	10.6126	43	44	45	46	47	48	49	84	#
965	10.6126	44	45	46	47	48	49	50	84	#
966	10.0119	45	46	47	48	49	50	51	84	#
967	10.0119	46	47	48	49	50	51	52	84	#
968	10.0119	47	48	49	50	51	52	53	84	#
969	8.4227	48	49	50	51	52	53	54	84	#
970	8.4227	49	50	51	52	53	54	55	84	#
971	8.4227	50	51	52	53	54	55	56	84	#
972	8.4227	51	52	53	54	55	56	57	84	#
973	8.4227	52	53	54	55	56	57	58	84	#
974	8.4227	53	54	55	56	57	58	59	84	#
975	8.4227	54	55	56	57	58	59	60	84	#
976	8.4227	55	56	57	58	59	60	61	84	#
977	8.4227	56	57	58	59	60	61	62	84	#
978	8.4227	57	58	59	60	61	62	63	84	#
979	18.7218	0	1	2	3	4	5	6	7	8	9	85	#
980	18.7218	1	2	3	4	5	6	7	8	9	10	85	#
981	18.7218	2	3	4	5	6	7	8	9	10	11	85	#
982	18.7218	3	4	5	6	7	8	9	10	11	12	85	#
983	18.7218	4	5	6	7	8	9	10	11	12	13	85	#
984	18.7218	5	6	7	8	9	10	11	12	13	14	85	#
985	18.7218	6	7	8	9	10	11	12	13	14	15	85	#
986	18.7218	7	8	9	10	11	12	13	14	15	16	85	#
987	18.7218	8	9	10	11	12	13	14	15	16	17	85	#
988	18.7218	9	10	11	12	13	14	15	16	17	18	85	#
989	18.7218	10	11	12	13	14	15	16	17	18	19	85	#
990	18.7218	11	12	13	14	15	16	17	18	19	20	85	#
991	18.7218	12	13	14	15	16	17	18	19	20	21	85	#
992	18.7218	13	14	15	16	17	18	19	20	21	22	85	#
993	18.7218	14	15	16	17	18	19	20	21	22	23	85	#
994	18.7218	15	16	17	18	19	20	21	22	23	24	85	#
995	18.7218	16	17	18	19	20	21	22	23	24	25	85	#
996	18.7218	17	18	19	20	21	22	23	24	25	26	85	#
997	18.7218	18	19	20	21	22	23	24	25	26	27	85	#
998	18.7218	19	20	21	22	23	24	25	26	27	28	85	#
999	18.7218	20	21	22	23	24	25	26	27	28	29	85	#
1000	18.7218	21	22	23	24	25	26	27	28	29	30	85	#
1001	18.7218	22	23	24	25	26	27	28	29	30	31	85	#
1002	18.7218	23	24	25	26	27	28	29	30	31	32	85	#
1003	18.7218	24	25	26	27	28	29	30	31	32	33	85	#
1004	18.7218	25	26	27	28	29	30	31	32	33	34	85	#
1005	18.7218	26	27	28	29	30	31	32	33	34	35	85	#
1006	18.7218	27	28	29	30	31	32	33	34	35	36	85	#
1007	18.7218	28	29	30	31	32	33	34	35	36	37	85	#
1008	18.7218	29	30	31	32	33	34	35	36	37	38	85	#
1009	18.7218	30	31	32	33	34	35	36	37	38	39	85	#
1010	18.7218	31	32	33	34	35	36	37	38	39	40	85	#
1011	12.4812	32	33	34	35	36	37	38	39	40	41	85	#
1012	12.4812	33	34	35	36	37	38	39	40	41	42	85	#
1013	12.4812	34	35	36	37	38	39	40	41	42	43	85	#
1014	12.4812	35	36	37	38	39	40	41	42	43	44	85	#
1015	12.4812	36	37	38	39	40	41	42	43	44	45	85	#
1016	12.4812	37	38	39	40	41	42	43	44	45	46	85	#
1017	12.4812	38	39	40	41	42	43	44	45	46	47	85	#
1018	12.4812	39	40	41	42	43	44	45	46	47	48	85	#
1019	12.4812	40	41	42	43	44	45	46	47	48	49	85	#
1020	12.4812	41	42	43	44	45	46	47	48	49	50	85	#
1021	12.4812	42	43	44	45	46	47	48	49	50	51	85	#
1022	12.4812	43	44	45	46	47	48	49	50	51	52	85	#
1023	12.4812	44	45	46	47	48	49	50	51	52	53	85	#
1024	12.4812	45	46	47	48	49	50	51	52	53	54	85	#
1025	12.4812	46	47	48	49	50	51	52	53	54	55	85	#
1026	12.4812	47	48	49	50	51	52	53	54	55	56	85	#
1027	12.4812	48	49	50	51	52	53	54	55	56	57	85	#
1028	12.4812	49	50	51	52	53	54	55	56	57	58	85	#
1029	12.4812	50	51	52	53	54	55	56	57	58	59	85	#
1030	12.4812	51	52	53	54	55	56	57	58	59	60	85	#
1031	11.8869	52	53	54	55	56	57	58	59	60	61	85	#
1032	11.8869	53	54	55	56	57	58	59	60	61	62	85	#
1033	11.8869	54	55	56	57	58	59	60	61	62	63	85	#
