527	2.71663	44	45	46	75	#
528	2.71663	45	46	47	75	#
529	2.71663	46	47	48	75	#
530	2.71663	47	48	49	75	#
531	2.71663	48	49	50	75	#
532	2.71663	49	50	51	75	#
533	2.71663	50	51	52	75	#
534	2.71663	51	52	53	75	#
535	2.71663	52	53	54	75	#
536	2.71663	53	54	55	75	#
537	2.71663	54	55	56	75	#
538	2.71663	55	56	57	75	#
539	2.71663	56	57	58	75	#
540	2.71663	57	58	59	75	#
541	1.29237	0	1	76	#
542	1.29237	1	2	76	#
543	1.29237	2	3	76	#
544	1.29237	3	4	76	#
545	1.29237	4	5	76	#
546	1.29237	5	6	76	#
547	1.29237	6	7	76	#
548	1.29237	7	8	76	#
549	1.29237	8	9	76	#
550	1.29237	9	10	76	#
551	1.29237	10	11	76	#
552	1.29237	11	12	76	#
553	1.29237	12	13	76	#
554	1.29237	13	14	76	#
555	1.29237	14	15	76	#
556	1.29237	15	16	76	#
557	1.29237	16	17	76	#
558	1.29237	17	18	76	#
559	1.29237	18	19	76	#
560	1.29237	19	20	76	#
561	1.29237	20	21	76	#
562	1.29237	21	22	76	#
563	1.29237	22	23	76	#
564	1.29237	23	24	76	#
565	1.29237	24	25	76	#
566	1.29237	25	26	76	#
567	1.29237	26	27	76	#
568	1.29237	27	28	76	#
569	1.29237	28	29	76	#
570	1.29237	29	30	76	#
571	1.29237	30	31	76	#
572	1.29237	31	32	76	#
573	0.795305	32	33	76	#
574	0.795305	33	34	76	#
575	0.795305	34	35	76	#
576	0.795305	35	36	76	#
577	0.795305	36	37	76	#
578	0.795305	37	38	76	#
579	0.795305	38	39	76	#
580	0.795305	39	40	76	#
581	0.795305	40	41	76	#
582	0.795305	41	42	76	#
583	0.795305	42	43	76	#
584	0.795305	43	44	76	#
585	0.795305	44	45	76	#
586	0.795305	45	46	76	#
587	0.795305	46	47	76	#
588	0.795305	47	48	76	#
589	0.795305	48	49	76	#
590	0.795305	49	50	76	#
591	0.795305	50	51	76	#
592	0.795305	51	52	76	#
593	0.725541	52	53	76	#
594	0.725541	53	54	76	#
595	0.725541	54	55	76	#
596	0.725541	55	56	76	#
597	0.725541	56	57	76	#
598	1.24173	0	77	#
599	1.24173	1	77	#
600	1.24173	2	77	#
601	1.24173	3	77	#
602	1.24173	4	77	#
603	1.24173	5	77	#
604	1.24173	6	77	#
605	1.24173	7	77	#
606	1.24173	8	77	#
607	1.24173	9	77	#
608	1.24173	10	77	#
609	1.24173	11	77	#
610	1.24173	12	77	#
611	1.24173	13	77	#
612	1.24173	14	77	#
613	1.24173	15	77	#
614	1.24173	16	77	#
615	1.24173	17	77	#
616	1.24173	18	77	#
617	1.24173	19	77	#
618	1.24173	20	77	#
619	1.24173	21	77	#
620	1.24173	22	77	#
621	1.24173	23	77	#
622	1.24173	24	77	#
623	1.24173	25	77	#
624	1.24173	26	77	#
625	1.24173	27	77	#
626	1.24173	28	77	#
627	1.24173	29	77	#
628	1.24173	30	77	#
629	1.24173	31	77	#
630	1.24173	32	77	#
631	1.24173	33	77	#
632	1.24173	34	77	#
633	1.24173	35	77	#
634	1.24173	36	77	#
635	1.24173	37	77	#
636	1.24173	38	77	#
637	1.24173	39	77	#
638	1.4413	0	78	#
639	1.4413	1	78	#
640	1.4413	2	78	#
641	1.4413	3	78	#
642	1.4413	4	78	#
643	1.4413	5	78	#
644	1.4413	6	78	#
645	1.4413	7	78	#
646	1.4413	8	78	#
647	1.4413	9	78	#
648	1.4413	10	78	#
649	1.4413	11	78	#
650	1.4413	12	78	#
651	1.4413	13	78	#
652	12.7455	0	1	2	3	4	5	6	7	8	9	79	#
653	12.7455	1	2	3	4	5	6	7	8	9	10	79	#
654	12.7455	2	3	4	5	6	7	8	9	10	11	79	#
655	12.7455	3	4	5	6	7	8	9	10	11	12	79	#
656	12.7455	4	5	6	7	8	9	10	11	12	13	79	#
657	12.7455	5	6	7	8	9	10	11	12	13	14	79	#
658	12.7455	6	7	8	9	10	11	12	13	14	15	79	#
659	11.9489	7	8	9	10	11	12	13	14	15	16	79	#
660	2.44668	0	1	80	#
661	2.44668	1	2	80	#
662	2.44668	2	3	80	#
663	2.44668	3	4	80	#
664	2.44668	4	5	80	#
665	2.44668	5	6	80	#
666	2.44668	6	7	80	#
667	2.44668	7	8	80	#
668	2.44668	8	9	80	#
669	2.44668	9	10	80	#
670	2.44668	10	11	80	#
671	2.44668	11	12	80	#
672	2.44668	12	13	80	#
673	2.44668	13	14	80	#
674	2.44668	14	15	80	#
675	2.44668	15	16	80	#
676	2.44668	16	17	80	#
677	2.44668	17	18	80	#
678	2.44668	18	19	80	#
679	2.44668	19	20	80	#
680	2.44668	20	21	80	#
681	2.44668	21	22	80	#
682	2.44668	22	23	80	#
683	2.44668	23	24	80	#
684	2.44668	24	25	80	#
685	2.44668	25	26	80	#
686	2.44668	26	27	80	#
687	2.44668	27	28	80	#
688	2.44668	28	29	80	#
689	2.44668	29	30	80	#
690	2.44668	30	31	80	#
691	2.44668	31	32	80	#
692	2.44668	32	33	80	#
693	2.44668	33	34	80	#
694	2.44668	34	35	80	#
695	2.44668	35	36	80	#
696	2.44668	36	37	80	#
697	2.44668	37	38	80	#
698	2.44668	38	39	80	#
699	2.44668	39	40	80	#
700	2.44668	40	41	80	#
701	2.44668	41	42	80	#
702	2.44668	42	43	80	#
703	2.44668	43	44	80	#
704	2.44668	44	45	80	#
705	2.44668	45	46	80	#
706	2.44668	46	47	80	#
707	2.44668	47	48	80	#
708	2.44668	48	49	80	#
709	2.44668	49	50	80	#
710	2.44668	50	51	80	#
711	2.44668	51	52	80	#
712	2.44668	52	53	80	#
713	2.44668	53	54	80	#
714	2.44668	54	55	80	#
715	2.44668	55	56	80	#
716	2.44668	56	57	80	#
717	2.44668	57	58	80	#
718	2.36513	58	59	80	#
719	2.36513	59	60	80	#
720	2.32635	60	61	80	#
721	2.2525	61	62	80	#
722	2.2525	62	63	80	#
723	0.614721	0	81	#
724	0.614721	1	81	#
725	0.614721	2	81	#
726	0.614721	3	81	#
727	0.614721	4	81	#
728	0.614721	5	81	#
729	0.614721	6	81	#
730	0.614721	7	81	#
731	0.614721	8	81	#
732	0.614721	9	81	#
733	0.614721	10	81	#
734	0.614721	11	81	#
735	0.614721	12	81	#
736	0.614721	13	81	#
737	0.614721	14	81	#
738	0.614721	15	81	#
739	0.614721	16	81	#
740	0.614721	17	81	#
741	0.614721	18	81	#
742	0.614721	19	81	#
743	0.614721	20	81	#
744	0.614721	21	81	#
745	0.614721	22	81	#
746	0.614721	23	81	#
747	0.614721	24	81	#
748	0.614721	25	81	#
749	0.614721	26	81	#
750	0.614721	27	81	#
751	0.614721	28	81	#
752	0.614721	29	81	#
753	0.614721	30	81	#
754	0.614721	31	81	#
755	0.614721	32	81	#
756	0.614721	33	81	#
757	0.614721	34	81	#
758	0.614721	35	81	#
759	0.614721	36	81	#
760	0.614721	37	81	#
761	0.614721	38	81	#
762	4.94556	0	1	2	3	4	82	#
763	4.94556	1	2	3	4	5	82	#
764	4.94556	2	3	4	5	6	82	#
765	4.94556	3	4	5	6	7	82	#
766	4.94556	4	5	6	7	8	82	#
767	4.94556	5	6	7	8	9	82	#
768	4.94556	6	7	8	9	10	82	#
769	4.94556	7	8	9	10	11	82	#
770	4.94556	8	9	10	11	12	82	#
771	4.94556	9	10	11	12	13	82	#
772	4.94556	10	11	12	13	14	82	#
773	4.94556	11	12	13	14	15	82	#
774	4.94556	12	13	14	15	16	82	#
775	4.94556	13	14	15	16	17	82	#
776	4.94556	14	15	16	17	18	82	#
777	4.94556	15	16	17	18	19	82	#
778	4.94556	16	17	18	19	20	82	#
779	4.94556	17	18	19	20	21	82	#
780	4.94556	18	19	20	21	22	82	#
781	4.94556	19	20	21	22	23	82	#
782	4.94556	20	21	22	23	24	82	#
783	4.94556	21	22	23	24	25	82	#
784	4.94556	22	23	24	25	26	82	#
785	4.94556	23	24	25	26	27	82	#
786	4.94556	24	25	26	27	28	82	#
787	4.94556	25	26	27	28	29	82	#
788	4.94556	26	27	28	29	30	82	#
789	4.94556	27	28	29	30	31	82	#
790	4.79101	28	29	30	31	32	82	#
791	2.89269	29	30	31	32	33	82	#
792	2.89269	30	31	32	33	34	82	#
793	2.89269	31	32	33	34	35	82	#
794	2.89269	32	33	34	35	36	82	#
795	2.89269	33	34	35	36	37	82	#
796	2.89269	34	35	36	37	38	82	#
797	2.89269	35	36	37	38	39	82	#
798	2.89269	36	37	38	39	40	82	#
799	2.89269	37	38	39	40	41	82	#
800	2.89269	38	39	40	41	42	82	#
801	2.89269	39	40	41	42	43	82	#
802	2.89269	40	41	42	43	44	82	#
803	2.89269	41	42	43	44	45	82	#
804	2.89269	42	43	44	45	46	82	#
805	2.89269	43	44	45	46	47	82	#
806	2.89269	44	45	46	47	48	82	#
807	2.89269	45	46	47	48	49	82	#
808	2.89269	46	47	48	49	50	82	#
809	2.89269	47	48	49	50	51	82	#
810	2.89269	48	49	50	51	52	82	#
811	2.89269	49	50	51	52	53	82	#
812	2.68969	50	51	52	53	54	82	#
813	2.68969	51	52	53	54	55	82	#
814	2.68969	52	53	54	55	56	82	#
815	2.68969	53	54	55	56	57	82	#
816	2.43353	54	55	56	57	58	82	#
817	2.43353	55	56	57	58	59	82	#
818	2.43353	56	57	58	59	60	82	#
819	2.43353	57	58	59	60	61	82	#
820	2.43353	58	59	60	61	62	82	#
821	2.43353	59	60	61	62	63	82	#
822	8.06833	0	1	2	3	4	83	#
823	8.06833	1	2	3	4	5	83	#
824	8.06833	2	3	4	5	6	83	#
825	8.06833	3	4	5	6	7	83	#
826	8.06833	4	5	6	7	8	83	#
827	8.06833	5	6	7	8	9	83	#
828	8.06833	6	7	8	9	10	83	#
829	8.06833	7	8	9	10	11	83	#
830	8.06833	8	9	10	11	12	83	#
831	8.06833	9	10	11	12	13	83	#
832	8.06833	10	11	12	13	14	83	#
833	8.06833	11	12	13	14	15	83	#
834	8.06833	12	13	14	15	16	83	#
835	8.06833	13	14	15	16	17	83	#
836	8.06833	14	15	16	17	18	83	#
837	8.06833	15	16	17	18	19	83	#
838	8.06833	16	17	18	19	20	83	#
839	8.06833	17	18	19	20	21	83	#
840	2.68944	18	19	20	21	22	83	#
841	2.68944	19	20	21	22	23	83	#
842	2.68944	20	21	22	23	24	83	#
843	2.68944	21	22	23	24	25	83	#
844	2.68944	22	23	24	25	26	83	#
845	2.68944	23	24	25	26	27	83	#
846	2.68944	24	25	26	27	28	83	#
847	2.68944	25	26	27	28	29	83	#
848	2.68944	26	27	28	29	30	83	#
849	2.68944	27	28	29	30	31	83	#
850	2.68944	28	29	30	31	32	83	#
851	2.68944	29	30	31	32	33	83	#
852	2.68944	30	31	32	33	34	83	#
853	2.68944	31	32	33	34	35	83	#
854	2.68944	32	33	34	35	36	83	#
855	2.68944	33	34	35	36	37	83	#
856	2.68944	34	35	36	37	38	83	#
857	2.68944	35	36	37	38	39	83	#
858	2.68944	36	37	38	39	40	83	#
859	2.68944	37	38	39	40	41	83	#
860	2.68944	38	39	40	41	42	83	#
861	2.68944	39	40	41	42	43	83	#
862	2.68944	40	41	42	43	44	83	#
863	2.68944	41	42	43	44	45	83	#
864	2.68944	42	43	44	45	46	83	#
865	2.68944	43	44	45	46	47	83	#
866	2.68944	44	45	46	47	48	83	#
867	2.68944	45	46	47	48	49	83	#
868	2.68944	46	47	48	49	50	83	#
869	2.68944	47	48	49	50	51	83	#
870	2.68944	48	49	50	51	52	83	#
871	2.68944	49	50	51	52	53	83	#
872	2.68944	50	51	52	53	54	83	#
873	2.68944	51	52	53	54	55	83	#
874	2.68944	52	53	54	55	56	83	#
875	2.68944	53	54	55	56	57	83	#
876	2.68944	54	55	56	57	58	83	#
877	2.68944	55	56	57	58	59	83	#
878	2.68944	56	57	58	59	60	83	#
879	2.68944	57	58	59	60	61	83	#
880	2.68944	58	59	60	61	62	83	#
881	2.68944	59	60	61	62	63	83	#
882	2.7166	0	1	84	#
883	2.7166	1	2	84	#
884	2.7166	2	3	84	#
885	2.7166	3	4	84	#
886	2.7166	4	5	84	#
887	2.7166	5	6	84	#
888	2.7166	6	7	84	#
889	2.7166	7	8	84	#
890	2.7166	8	9	84	#
891	2.7166	9	10	84	#
892	2.7166	10	11	84	#
893	2.7166	11	12	84	#
894	2.7166	12	13	84	#
895	2.7166	13	14	84	#
896	2.7166	14	15	84	#
897	2.7166	15	16	84	#
898	2.7166	16	17	84	#
899	2.7166	17	18	84	#
900	2.7166	18	19	84	#
901	2.7166	19	20	84	#
902	2.7166	20	21	84	#
903	2.7166	21	22	84	#
904	2.7166	22	23	84	#
905	2.7166	23	24	84	#
906	2.7166	24	25	84	#
907	2.7166	25	26	84	#
908	2.7166	26	27	84	#
909	2.7166	27	28	84	#
910	2.7166	28	29	84	#
911	2.7166	29	30	84	#
912	2.7166	30	31	84	#
913	2.7166	31	32	84	#
914	2.7166	32	33	84	#
915	2.7166	33	34	84	#
916	2.7166	34	35	84	#
917	2.7166	35	36	84	#
918	2.7166	36	37	84	#
919	2.7166	37	38	84	#
920	2.7166	38	39	84	#
921	2.7166	39	40	84	#
922	2.7166	40	41	84	#
923	2.7166	41	42	84	#
924	2.7166	42	43	84	#
925	2.7166	43	44	84	#
926	2.7166	44	45	84	#
927	2.7166	45	46	84	#
928	2.7166	46	47	84	#
929	2.7166	47	48	84	#
930	2.7166	48	49	84	#
931	2.7166	49	50	84	#
932	2.7166	50	51	84	#
933	2.7166	51	52	84	#
934	2.7166	52	53	84	#
935	2.7166	53	54	84	#
936	2.7166	54	55	84	#
937	2.7166	55	56	84	#
938	2.7166	56	57	84	#
939	2.7166	57	58	84	#
940	2.7166	58	59	84	#
941	2.7166	59	60	84	#
942	2.7166	60	61	84	#
943	2.7166	61	62	84	#
944	2.7166	62	63	84	#
945	17.167	0	1	2	3	4	5	6	7	85	#
946	17.167	1	2	3	4	5	6	7	8	85	#
947	17.167	2	3	4	5	6	7	8	9	85	#
948	17.167	3	4	5	6	7	8	9	10	85	#
949	17.167	4	5	6	7	8	9	10	11	85	#
950	17.167	5	6	7	8	9	10	11	12	85	#
951	17.167	6	7	8	9	10	11	12	13	85	#
952	17.167	7	8	9	10	11	12	13	14	85	#
953	17.167	8	9	10	11	12	13	14	15	85	#
954	17.167	9	10	11	12	13	14	15	16	85	#
955	17.167	10	11	12	13	14	15	16	17	85	#
956	17.167	11	12	13	14	15	16	17	18	85	#
957	17.167	12	13	14	15	16	17	18	19	85	#
958	17.167	13	14	15	16	17	18	19	20	85	#
959	17.167	14	15	16	17	18	19	20	21	85	#
960	17.167	15	16	17	18	19	20	21	22	85	#
961	17.167	16	17	18	19	20	21	22	23	85	#
962	17.167	17	18	19	20	21	22	23	24	85	#
963	17.167	18	19	20	21	22	23	24	25	85	#
964	17.167	19	20	21	22	23	24	25	26	85	#
965	17.167	20	21	22	23	24	25	26	27	85	#
966	17.167	21	22	23	24	25	26	27	28	85	#
967	17.167	22	23	24	25	26	27	28	29	85	#
968	17.167	23	24	25	26	27	28	29	30	85	#
969	17.167	24	25	26	27	28	29	30	31	85	#
970	17.167	25	26	27	28	29	30	31	32	85	#
971	17.167	26	27	28	29	30	31	32	33	85	#
972	17.167	27	28	29	30	31	32	33	34	85	#
973	17.167	28	29	30	31	32	33	34	35	85	#
974	17.167	29	30	31	32	33	34	35	36	85	#
975	17.167	30	31	32	33	34	35	36	37	85	#
976	17.167	31	32	33	34	35	36	37	38	85	#
977	17.167	32	33	34	35	36	37	38	39	85	#
978	17.167	33	34	35	36	37	38	39	40	85	#
979	17.167	34	35	36	37	38	39	40	41	85	#
980	17.167	35	36	37	38	39	40	41	42	85	#
981	17.167	36	37	38	39	40	41	42	43	85	#
982	17.167	37	38	39	40	41	42	43	44	85	#
983	17.167	38	39	40	41	42	43	44	45	85	#
984	17.167	39	40	41	42	43	44	45	46	85	#
985	17.167	40	41	42	43	44	45	46	47	85	#
986	17.167	41	42	43	44	45	46	47	48	85	#
987	17.167	42	43	44	45	46	47	48	49	85	#
988	5.42092	0	1	2	86	#
989	5.42092	1	2	3	86	#
990	5.42092	2	3	4	86	#
991	5.42092	3	4	5	86	#
992	5.42092	4	5	6	86	#
993	5.42092	5	6	7	86	#
994	5.42092	6	7	8	86	#
995	5.42092	7	8	9	86	#
996	5.42092	8	9	10	86	#
997	5.42092	9	10	11	86	#
998	5.42092	10	11	12	86	#
999	5.42092	11	12	13	86	#
1000	5.42092	12	13	14	86	#
1001	5.42092	13	14	15	86	#
1002	5.42092	14	15	16	86	#
1003	5.42092	15	16	17	86	#
1004	5.42092	16	17	18	86	#
1005	5.42092	17	18	19	86	#
1006	5.42092	18	19	20	86	#
1007	5.42092	19	20	21	86	#
1008	5.42092	20	21	22	86	#
1009	5.42092	21	22	23	86	#
1010	5.42092	22	23	24	86	#
1011	5.42092	23	24	25	86	#
1012	5.42092	24	25	26	86	#
1013	5.42092	25	26	27	86	#
1014	5.42092	26	27	28	86	#
1015	5.42092	27	28	29	86	#
1016	5.42092	28	29	30	86	#
