698	3.69767	0	1	2	3	79	#
699	3.69767	1	2	3	4	79	#
700	3.69767	2	3	4	5	79	#
701	3.69767	3	4	5	6	79	#
702	3.69767	4	5	6	7	79	#
703	3.69767	5	6	7	8	79	#
704	3.69767	6	7	8	9	79	#
705	3.69767	7	8	9	10	79	#
706	3.69767	8	9	10	11	79	#
707	3.69767	9	10	11	12	79	#
708	3.69767	10	11	12	13	79	#
709	3.69767	11	12	13	14	79	#
710	3.69767	12	13	14	15	79	#
711	14.4828	0	1	2	3	4	5	6	7	8	80	#
712	14.4828	1	2	3	4	5	6	7	8	9	80	#
713	14.4828	2	3	4	5	6	7	8	9	10	80	#
714	14.4828	3	4	5	6	7	8	9	10	11	80	#
715	4.68561	4	5	6	7	8	9	10	11	12	80	#
716	4.68561	5	6	7	8	9	10	11	12	13	80	#
717	4.68561	6	7	8	9	10	11	12	13	14	80	#
718	4.68561	7	8	9	10	11	12	13	14	15	80	#
719	4.68561	8	9	10	11	12	13	14	15	16	80	#
720	4.68561	9	10	11	12	13	14	15	16	17	80	#
721	4.68561	10	11	12	13	14	15	16	17	18	80	#
722	4.68561	11	12	13	14	15	16	17	18	19	80	#
723	4.68561	12	13	14	15	16	17	18	19	20	80	#
724	4.68561	13	14	15	16	17	18	19	20	21	80	#
725	4.68561	14	15	16	17	18	19	20	21	22	80	#
726	4.68561	15	16	17	18	19	20	21	22	23	80	#
727	4.68561	16	17	18	19	20	21	22	23	24	80	#
728	4.68561	17	18	19	20	21	22	23	24	25	80	#
729	4.68561	18	19	20	21	22	23	24	25	26	80	#
730	4.68561	19	20	21	22	23	24	25	26	27	80	#
731	4.68561	20	21	22	23	24	25	26	27	28	80	#
732	4.68561	21	22	23	24	25	26	27	28	29	80	#
733	4.68561	22	23	24	25	26	27	28	29	30	80	#
734	4.68561	23	24	25	26	27	28	29	30	31	80	#
735	4.68561	24	25	26	27	28	29	30	31	32	80	#
736	4.68561	25	26	27	28	29	30	31	32	33	80	#
737	4.68561	26	27	28	29	30	31	32	33	34	80	#
738	11.1237	0	1	2	3	4	5	6	81	#
739	11.1237	1	2	3	4	5	6	7	81	#
740	11.1237	2	3	4	5	6	7	8	81	#
741	11.1237	3	4	5	6	7	8	9	81	#
742	11.1237	4	5	6	7	8	9	10	81	#
743	11.1237	5	6	7	8	9	10	11	81	#
744	11.1237	6	7	8	9	10	11	12	81	#
745	11.1237	7	8	9	10	11	12	13	81	#
746	11.1237	8	9	10	11	12	13	14	81	#
747	11.1237	9	10	11	12	13	14	15	81	#
748	11.1237	10	11	12	13	14	15	16	81	#
749	11.1237	11	12	13	14	15	16	17	81	#
750	11.1237	12	13	14	15	16	17	18	81	#
751	11.1237	13	14	15	16	17	18	19	81	#
752	15.1082	0	1	2	3	4	5	6	7	8	82	#
753	15.1082	1	2	3	4	5	6	7	8	9	82	#
754	15.1082	2	3	4	5	6	7	8	9	10	82	#
755	15.1082	3	4	5	6	7	8	9	10	11	82	#
756	15.1082	4	5	6	7	8	9	10	11	12	82	#
757	15.1082	5	6	7	8	9	10	11	12	13	82	#
758	15.1082	6	7	8	9	10	11	12	13	14	82	#
759	15.1082	7	8	9	10	11	12	13	14	15	82	#
760	15.1082	8	9	10	11	12	13	14	15	16	82	#
761	15.1082	9	10	11	12	13	14	15	16	17	82	#
762	15.1082	10	11	12	13	14	15	16	17	18	82	#
763	15.1082	11	12	13	14	15	16	17	18	19	82	#
764	15.1082	12	13	14	15	16	17	18	19	20	82	#
765	15.1082	13	14	15	16	17	18	19	20	21	82	#
766	15.1082	14	15	16	17	18	19	20	21	22	82	#
767	15.1082	15	16	17	18	19	20	21	22	23	82	#
768	15.1082	16	17	18	19	20	21	22	23	24	82	#
769	15.1082	17	18	19	20	21	22	23	24	25	82	#
770	15.1082	18	19	20	21	22	23	24	25	26	82	#
771	15.1082	19	20	21	22	23	24	25	26	27	82	#
772	15.1082	20	21	22	23	24	25	26	27	28	82	#
773	15.1082	21	22	23	24	25	26	27	28	29	82	#
774	15.1082	22	23	24	25	26	27	28	29	30	82	#
775	15.1082	23	24	25	26	27	28	29	30	31	82	#
776	15.1082	24	25	26	27	28	29	30	31	32	82	#
777	15.1082	25	26	27	28	29	30	31	32	33	82	#
778	15.1082	26	27	28	29	30	31	32	33	34	82	#
779	15.1082	27	28	29	30	31	32	33	34	35	82	#
780	15.1082	28	29	30	31	32	33	34	35	36	82	#
781	15.1082	29	30	31	32	33	34	35	36	37	82	#
782	15.1082	30	31	32	33	34	35	36	37	38	82	#
783	15.1082	31	32	33	34	35	36	37	38	39	82	#
784	15.1082	32	33	34	35	36	37	38	39	40	82	#
785	15.1082	33	34	35	36	37	38	39	40	41	82	#
786	15.1082	34	35	36	37	38	39	40	41	42	82	#
787	7.68931	0	1	2	3	4	5	6	83	#
788	7.68931	1	2	3	4	5	6	7	83	#
789	7.68931	2	3	4	5	6	7	8	83	#
790	7.68931	3	4	5	6	7	8	9	83	#
791	7.68931	4	5	6	7	8	9	10	83	#
792	7.68931	5	6	7	8	9	10	11	83	#
793	7.68931	6	7	8	9	10	11	12	83	#
794	7.68931	7	8	9	10	11	12	13	83	#
795	7.68931	8	9	10	11	12	13	14	83	#
796	22.9184	0	1	2	3	4	5	6	7	8	9	84	#
797	22.9184	1	2	3	4	5	6	7	8	9	10	84	#
798	22.9184	2	3	4	5	6	7	8	9	10	11	84	#
799	22.9184	3	4	5	6	7	8	9	10	11	12	84	#
800	22.9184	4	5	6	7	8	9	10	11	12	13	84	#
801	22.9184	5	6	7	8	9	10	11	12	13	14	84	#
802	22.9184	6	7	8	9	10	11	12	13	14	15	84	#
803	22.9184	7	8	9	10	11	12	13	14	15	16	84	#
804	22.9184	8	9	10	11	12	13	14	15	16	17	84	#
805	22.9184	9	10	11	12	13	14	15	16	17	18	84	#
806	22.9184	10	11	12	13	14	15	16	17	18	19	84	#
807	22.9184	11	12	13	14	15	16	17	18	19	20	84	#
808	22.9184	12	13	14	15	16	17	18	19	20	21	84	#
809	22.9184	13	14	15	16	17	18	19	20	21	22	84	#
810	22.9184	14	15	16	17	18	19	20	21	22	23	84	#
811	22.9184	15	16	17	18	19	20	21	22	23	24	84	#
812	22.9184	16	17	18	19	20	21	22	23	24	25	84	#
813	22.9184	17	18	19	20	21	22	23	24	25	26	84	#
814	22.9184	18	19	20	21	22	23	24	25	26	27	84	#
815	22.9184	19	20	21	22	23	24	25	26	27	28	84	#
816	22.9184	20	21	22	23	24	25	26	27	28	29	84	#
817	22.9184	21	22	23	24	25	26	27	28	29	30	84	#
818	22.9184	22	23	24	25	26	27	28	29	30	31	84	#
819	22.9184	23	24	25	26	27	28	29	30	31	32	84	#
820	22.9184	24	25	26	27	28	29	30	31	32	33	84	#
821	22.9184	25	26	27	28	29	30	31	32	33	34	84	#
822	22.9184	26	27	28	29	30	31	32	33	34	35	84	#
823	22.9184	27	28	29	30	31	32	33	34	35	36	84	#
824	22.9184	28	29	30	31	32	33	34	35	36	37	84	#
825	22.9184	29	30	31	32	33	34	35	36	37	38	84	#
826	5.5539	0	1	2	3	4	5	6	85	#
827	5.5539	1	2	3	4	5	6	7	85	#
828	5.5539	2	3	4	5	6	7	8	85	#
829	5.5539	3	4	5	6	7	8	9	85	#
830	5.5539	4	5	6	7	8	9	10	85	#
831	5.5539	5	6	7	8	9	10	11	85	#
832	5.5539	6	7	8	9	10	11	12	85	#
833	5.5539	7	8	9	10	11	12	13	85	#
834	5.5539	8	9	10	11	12	13	14	85	#
835	5.5539	9	10	11	12	13	14	15	85	#
836	5.5539	10	11	12	13	14	15	16	85	#
837	5.5539	11	12	13	14	15	16	17	85	#
838	5.5539	12	13	14	15	16	17	18	85	#
839	5.5539	13	14	15	16	17	18	19	85	#
840	5.5539	14	15	16	17	18	19	20	85	#
841	5.5539	15	16	17	18	19	20	21	85	#
842	5.5539	16	17	18	19	20	21	22	85	#
843	5.5539	17	18	19	20	21	22	23	85	#
844	5.5539	18	19	20	21	22	23	24	85	#
845	5.5539	19	20	21	22	23	24	25	85	#
846	5.5539	20	21	22	23	24	25	26	85	#
847	5.5539	21	22	23	24	25	26	27	85	#
848	5.5539	22	23	24	25	26	27	28	85	#
849	5.5539	23	24	25	26	27	28	29	85	#
850	5.5539	24	25	26	27	28	29	30	85	#
851	5.5539	25	26	27	28	29	30	31	85	#
852	5.5539	26	27	28	29	30	31	32	85	#
853	5.5539	27	28	29	30	31	32	33	85	#
854	5.5539	28	29	30	31	32	33	34	85	#
855	5.5539	29	30	31	32	33	34	35	85	#
856	5.5539	30	31	32	33	34	35	36	85	#
857	5.5539	31	32	33	34	35	36	37	85	#
858	5.5539	32	33	34	35	36	37	38	85	#
859	5.5539	33	34	35	36	37	38	39	85	#
860	5.5539	34	35	36	37	38	39	40	85	#
861	5.5539	35	36	37	38	39	40	41	85	#
862	5.5539	36	37	38	39	40	41	42	85	#
863	5.5539	37	38	39	40	41	42	43	85	#
864	5.5539	38	39	40	41	42	43	44	85	#
865	5.5539	39	40	41	42	43	44	45	85	#
866	5.5539	40	41	42	43	44	45	46	85	#
867	5.5539	41	42	43	44	45	46	47	85	#
868	5.5539	42	43	44	45	46	47	48	85	#
869	5.5539	43	44	45	46	47	48	49	85	#
870	5.5539	44	45	46	47	48	49	50	85	#
871	5.5539	45	46	47	48	49	50	51	85	#
872	5.5539	46	47	48	49	50	51	52	85	#
873	5.5539	47	48	49	50	51	52	53	85	#
874	5.5539	48	49	50	51	52	53	54	85	#
875	5.5539	49	50	51	52	53	54	55	85	#
876	5.5539	50	51	52	53	54	55	56	85	#
877	5.5539	51	52	53	54	55	56	57	85	#
878	5.36564	52	53	54	55	56	57	58	85	#
879	5.36564	53	54	55	56	57	58	59	85	#
880	6.69809	0	1	2	3	4	5	6	86	#
881	6.69809	1	2	3	4	5	6	7	86	#
882	6.69809	2	3	4	5	6	7	8	86	#
883	6.69809	3	4	5	6	7	8	9	86	#
884	6.69809	4	5	6	7	8	9	10	86	#
885	6.69809	5	6	7	8	9	10	11	86	#
886	6.69809	6	7	8	9	10	11	12	86	#
887	6.69809	7	8	9	10	11	12	13	86	#
888	6.69809	8	9	10	11	12	13	14	86	#
889	6.69809	9	10	11	12	13	14	15	86	#
890	6.69809	10	11	12	13	14	15	16	86	#
891	6.69809	11	12	13	14	15	16	17	86	#
892	6.69809	12	13	14	15	16	17	18	86	#
893	6.69809	13	14	15	16	17	18	19	86	#
894	6.69809	14	15	16	17	18	19	20	86	#
895	6.69809	15	16	17	18	19	20	21	86	#
896	6.69809	16	17	18	19	20	21	22	86	#
897	6.69809	17	18	19	20	21	22	23	86	#
898	4.05411	18	19	20	21	22	23	24	86	#
899	4.05411	19	20	21	22	23	24	25	86	#
900	4.05411	20	21	22	23	24	25	26	86	#
901	4.05411	21	22	23	24	25	26	27	86	#
902	4.05411	22	23	24	25	26	27	28	86	#
903	4.05411	23	24	25	26	27	28	29	86	#
904	4.05411	24	25	26	27	28	29	30	86	#
905	4.05411	25	26	27	28	29	30	31	86	#
906	4.05411	26	27	28	29	30	31	32	86	#
907	4.05411	27	28	29	30	31	32	33	86	#
908	4.05411	28	29	30	31	32	33	34	86	#
909	4.05411	29	30	31	32	33	34	35	86	#
910	4.05411	30	31	32	33	34	35	36	86	#
911	4.05411	31	32	33	34	35	36	37	86	#
912	4.05411	32	33	34	35	36	37	38	86	#
913	2.751	33	34	35	36	37	38	39	86	#
914	2.751	34	35	36	37	38	39	40	86	#
915	2.751	35	36	37	38	39	40	41	86	#
916	2.751	36	37	38	39	40	41	42	86	#
917	2.751	37	38	39	40	41	42	43	86	#
918	2.751	38	39	40	41	42	43	44	86	#
919	2.751	39	40	41	42	43	44	45	86	#
920	2.751	40	41	42	43	44	45	46	86	#
921	2.751	41	42	43	44	45	46	47	86	#
922	2.751	42	43	44	45	46	47	48	86	#
923	2.751	43	44	45	46	47	48	49	86	#
924	2.751	44	45	46	47	48	49	50	86	#
925	2.751	45	46	47	48	49	50	51	86	#
926	2.751	46	47	48	49	50	51	52	86	#
927	2.751	47	48	49	50	51	52	53	86	#
928	2.751	48	49	50	51	52	53	54	86	#
929	2.751	49	50	51	52	53	54	55	86	#
930	2.751	50	51	52	53	54	55	56	86	#
931	2.70274	51	52	53	54	55	56	57	86	#
932	6.38625	0	1	2	3	87	#
933	6.38625	1	2	3	4	87	#
934	6.38625	2	3	4	5	87	#
935	6.38625	3	4	5	6	87	#
936	6.38625	4	5	6	7	87	#
937	6.38625	5	6	7	8	87	#
938	6.38625	6	7	8	9	87	#
939	6.38625	7	8	9	10	87	#
940	6.38625	8	9	10	11	87	#
941	2.42237	9	10	11	12	87	#
942	2.42237	10	11	12	13	87	#
943	2.42237	11	12	13	14	87	#
944	2.42237	12	13	14	15	87	#
945	2.42237	13	14	15	16	87	#
946	2.42237	14	15	16	17	87	#
947	2.42237	15	16	17	18	87	#
948	2.42237	16	17	18	19	87	#
949	2.42237	17	18	19	20	87	#
950	2.42237	18	19	20	21	87	#
951	2.42237	19	20	21	22	87	#
952	2.42237	20	21	22	23	87	#
953	2.42237	21	22	23	24	87	#
954	2.42237	22	23	24	25	87	#
955	2.42237	23	24	25	26	87	#
956	2.42237	24	25	26	27	87	#
957	2.42237	25	26	27	28	87	#
958	2.42237	26	27	28	29	87	#
959	1.84865	27	28	29	30	87	#
960	1.84865	28	29	30	31	87	#
961	1.84865	29	30	31	32	87	#
962	1.84865	30	31	32	33	87	#
963	1.84865	31	32	33	34	87	#
964	1.84865	32	33	34	35	87	#
965	1.84865	33	34	35	36	87	#
966	1.84865	34	35	36	37	87	#
967	1.84865	35	36	37	38	87	#
968	1.40497	36	37	38	39	87	#
969	1.40497	37	38	39	40	87	#
970	1.40497	38	39	40	41	87	#
971	1.40497	39	40	41	42	87	#
972	1.40497	40	41	42	43	87	#
973	1.40497	41	42	43	44	87	#
974	1.40497	42	43	44	45	87	#
975	1.40497	43	44	45	46	87	#
976	1.40497	44	45	46	47	87	#
977	1.40497	45	46	47	48	87	#
978	1.40497	46	47	48	49	87	#
979	1.40497	47	48	49	50	87	#
980	1.19066	48	49	50	51	87	#
981	1.19066	49	50	51	52	87	#
982	1.19066	50	51	52	53	87	#
983	1.19066	51	52	53	54	87	#
984	1.19066	52	53	54	55	87	#
985	1.19066	53	54	55	56	87	#
986	1.19066	54	55	56	57	87	#
987	1.19066	55	56	57	58	87	#
988	1.19066	56	57	58	59	87	#
989	1.11506	57	58	59	60	87	#
990	1.11506	58	59	60	61	87	#
991	1.11506	59	60	61	62	87	#
992	1.11506	60	61	62	63	87	#
993	5.02925	0	1	2	3	4	88	#
994	5.02925	1	2	3	4	5	88	#
995	5.02925	2	3	4	5	6	88	#
996	5.02925	3	4	5	6	7	88	#
997	5.02925	4	5	6	7	8	88	#
998	5.02925	5	6	7	8	9	88	#
999	5.02925	6	7	8	9	10	88	#
1000	5.02925	7	8	9	10	11	88	#
1001	5.02925	8	9	10	11	12	88	#
1002	5.02925	9	10	11	12	13	88	#
1003	5.02925	10	11	12	13	14	88	#
1004	5.02925	11	12	13	14	15	88	#
1005	5.02925	12	13	14	15	16	88	#
1006	5.02925	13	14	15	16	17	88	#
1007	5.02925	14	15	16	17	18	88	#
1008	5.02925	15	16	17	18	19	88	#
1009	5.02925	16	17	18	19	20	88	#
1010	5.02925	17	18	19	20	21	88	#
1011	5.02925	18	19	20	21	22	88	#
1012	5.02925	19	20	21	22	23	88	#
1013	5.02925	20	21	22	23	24	88	#
1014	5.02925	21	22	23	24	25	88	#
1015	5.02925	22	23	24	25	26	88	#
1016	5.02925	23	24	25	26	27	88	#
1017	5.02925	24	25	26	27	28	88	#
1018	5.02925	25	26	27	28	29	88	#
1019	5.02925	26	27	28	29	30	88	#
1020	5.02925	27	28	29	30	31	88	#
1021	5.02925	28	29	30	31	32	88	#
1022	5.02925	29	30	31	32	33	88	#
1023	5.02925	30	31	32	33	34	88	#
1024	5.02925	31	32	33	34	35	88	#
1025	5.02925	32	33	34	35	36	88	#
1026	5.02925	33	34	35	36	37	88	#
1027	3.9592	34	35	36	37	38	88	#
1028	3.9592	35	36	37	38	39	88	#
1029	3.9592	36	37	38	39	40	88	#
1030	3.9592	37	38	39	40	41	88	#
1031	3.9592	38	39	40	41	42	88	#
1032	3.9592	39	40	41	42	43	88	#
1033	3.9592	40	41	42	43	44	88	#
1034	3.9592	41	42	43	44	45	88	#
1035	3.9592	42	43	44	45	46	88	#
1036	3.9592	43	44	45	46	47	88	#
1037	3.15394	44	45	46	47	48	88	#
1038	3.15394	45	46	47	48	49	88	#
1039	3.15394	46	47	48	49	50	88	#
1040	3.15394	47	48	49	50	51	88	#
1041	3.15394	48	49	50	51	52	88	#
1042	3.15394	49	50	51	52	53	88	#
1043	3.15394	50	51	52	53	54	88	#
1044	3.15394	51	52	53	54	55	88	#
1045	3.15394	52	53	54	55	56	88	#
1046	3.15394	53	54	55	56	57	88	#
1047	3.15394	54	55	56	57	58	88	#
1048	3.15394	55	56	57	58	59	88	#
1049	3.00133	56	57	58	59	60	88	#
1050	3.00133	57	58	59	60	61	88	#
1051	3.00133	58	59	60	61	62	88	#
