681	5.93508	49	50	51	52	53	78	#
682	5.93508	50	51	52	53	54	78	#
683	5.93508	51	52	53	54	55	78	#
684	5.93508	52	53	54	55	56	78	#
685	5.93508	53	54	55	56	57	78	#
686	5.93508	54	55	56	57	58	78	#
687	5.93508	55	56	57	58	59	78	#
688	5.74049	56	57	58	59	60	78	#
689	5.74049	57	58	59	60	61	78	#
690	0.961505	0	79	#
691	0.961505	1	79	#
692	0.961505	2	79	#
693	0.961505	3	79	#
694	0.961505	4	79	#
695	0.961505	5	79	#
696	0.961505	6	79	#
697	0.961505	7	79	#
698	0.961505	8	79	#
699	0.961505	9	79	#
700	0.961505	10	79	#
701	0.961505	11	79	#
702	0.961505	12	79	#
703	0.961505	13	79	#
704	0.961505	14	79	#
705	0.961505	15	79	#
706	0.961505	16	79	#
707	0.961505	17	79	#
708	0.961505	18	79	#
709	0.961505	19	79	#
710	0.961505	20	79	#
711	0.961505	21	79	#
712	0.961505	22	79	#
713	0.961505	23	79	#
714	0.961505	24	79	#
715	0.961505	25	79	#
716	0.961505	26	79	#
717	0.961505	27	79	#
718	0.961505	28	79	#
719	0.961505	29	79	#
720	0.961505	30	79	#
721	0.961505	31	79	#
722	0.961505	32	79	#
723	0.961505	33	79	#
724	0.961505	34	79	#
725	0.961505	35	79	#
726	0.961505	36	79	#
727	0.961505	37	79	#
728	0.961505	38	79	#
729	0.961505	39	79	#
730	0.961505	40	79	#
731	0.961505	41	79	#
732	0.961505	42	79	#
733	0.961505	43	79	#
734	0.961505	44	79	#
735	0.961505	45	79	#
736	0.961505	46	79	#
737	0.961505	47	79	#
738	0.961505	48	79	#
739	0.961505	49	79	#
740	0.961505	50	79	#
741	0.961505	51	79	#
742	0.803881	52	79	#
743	0.803881	53	79	#
744	0.803881	54	79	#
745	0.803881	55	79	#
746	0.803881	56	79	#
747	0.803881	57	79	#
748	0.803881	58	79	#
749	0.803881	59	79	#
750	0.803881	60	79	#
751	0.803881	61	79	#
752	0.790915	62	79	#
753	6.80412	0	1	2	3	4	80	#
754	6.80412	1	2	3	4	5	80	#
755	6.80412	2	3	4	5	6	80	#
756	6.80412	3	4	5	6	7	80	#
757	6.80412	4	5	6	7	8	80	#
758	6.80412	5	6	7	8	9	80	#
759	6.80412	6	7	8	9	10	80	#
760	6.80412	7	8	9	10	11	80	#
761	6.80412	8	9	10	11	12	80	#
762	6.80412	9	10	11	12	13	80	#
763	6.80412	10	11	12	13	14	80	#
764	6.80412	11	12	13	14	15	80	#
765	3.00182	12	13	14	15	16	80	#
766	3.00182	13	14	15	16	17	80	#
767	3.00182	14	15	16	17	18	80	#
768	3.00182	15	16	17	18	19	80	#
769	3.00182	16	17	18	19	20	80	#
770	3.00182	17	18	19	20	21	80	#
771	3.00182	18	19	20	21	22	80	#
772	3.00182	19	20	21	22	23	80	#
773	3.00182	20	21	22	23	24	80	#
774	3.00182	21	22	23	24	25	80	#
775	3.00182	22	23	24	25	26	80	#
776	3.00182	23	24	25	26	27	80	#
777	3.00182	24	25	26	27	28	80	#
778	3.00182	25	26	27	28	29	80	#
779	3.00182	26	27	28	29	30	80	#
780	3.00182	27	28	29	30	31	80	#
781	3.00182	28	29	30	31	32	80	#
782	3.00182	29	30	31	32	33	80	#
783	3.00182	30	31	32	33	34	80	#
784	2.21874	31	32	33	34	35	80	#
785	2.21874	32	33	34	35	36	80	#
786	2.21874	33	34	35	36	37	80	#
787	2.21874	34	35	36	37	38	80	#
788	2.21874	35	36	37	38	39	80	#
789	2.21874	36	37	38	39	40	80	#
790	2.21874	37	38	39	40	41	80	#
791	2.21874	38	39	40	41	42	80	#
792	2.21874	39	40	41	42	43	80	#
793	2.21874	40	41	42	43	44	80	#
794	2.21874	41	42	43	44	45	80	#
795	2.21874	42	43	44	45	46	80	#
796	2.04124	43	44	45	46	47	80	#
797	2.04124	44	45	46	47	48	80	#
798	2.04124	45	46	47	48	49	80	#
799	2.04124	46	47	48	49	50	80	#
800	1.64616	47	48	49	50	51	80	#
801	1.64616	48	49	50	51	52	80	#
802	1.64616	49	50	51	52	53	80	#
803	1.64616	50	51	52	53	54	80	#
804	1.64616	51	52	53	54	55	80	#
805	1.64616	52	53	54	55	56	80	#
806	1.64616	53	54	55	56	57	80	#
807	1.64616	54	55	56	57	58	80	#
808	1.64616	55	56	57	58	59	80	#
809	1.64616	56	57	58	59	60	80	#
810	1.64616	57	58	59	60	61	80	#
811	1.64616	58	59	60	61	62	80	#
812	1.62003	59	60	61	62	63	80	#
813	11.2489	0	1	2	3	4	5	6	81	#
814	11.2489	1	2	3	4	5	6	7	81	#
815	11.2489	2	3	4	5	6	7	8	81	#
816	11.2489	3	4	5	6	7	8	9	81	#
817	11.2489	4	5	6	7	8	9	10	81	#
818	11.2489	5	6	7	8	9	10	11	81	#
819	11.2489	6	7	8	9	10	11	12	81	#
820	5.19181	7	8	9	10	11	12	13	81	#
821	5.19181	8	9	10	11	12	13	14	81	#
822	5.19181	9	10	11	12	13	14	15	81	#
823	5.19181	10	11	12	13	14	15	16	81	#
824	5.19181	11	12	13	14	15	16	17	81	#
825	5.19181	12	13	14	15	16	17	18	81	#
826	5.19181	13	14	15	16	17	18	19	81	#
827	5.19181	14	15	16	17	18	19	20	81	#
828	5.19181	15	16	17	18	19	20	21	81	#
829	5.19181	16	17	18	19	20	21	22	81	#
830	5.19181	17	18	19	20	21	22	23	81	#
831	5.19181	18	19	20	21	22	23	24	81	#
832	5.19181	19	20	21	22	23	24	25	81	#
833	5.19181	20	21	22	23	24	25	26	81	#
834	2.49976	21	22	23	24	25	26	27	81	#
835	2.49976	22	23	24	25	26	27	28	81	#
836	2.49976	23	24	25	26	27	28	29	81	#
837	2.49976	24	25	26	27	28	29	30	81	#
838	2.49976	25	26	27	28	29	30	31	81	#
839	2.49976	26	27	28	29	30	31	32	81	#
840	2.49976	27	28	29	30	31	32	33	81	#
841	2.49976	28	29	30	31	32	33	34	81	#
842	2.49976	29	30	31	32	33	34	35	81	#
843	2.49976	30	31	32	33	34	35	36	81	#
844	2.49976	31	32	33	34	35	36	37	81	#
845	2.49976	32	33	34	35	36	37	38	81	#
846	2.49976	33	34	35	36	37	38	39	81	#
847	2.49976	34	35	36	37	38	39	40	81	#
848	2.49976	35	36	37	38	39	40	41	81	#
849	2.49976	36	37	38	39	40	41	42	81	#
850	2.49976	37	38	39	40	41	42	43	81	#
851	2.49976	38	39	40	41	42	43	44	81	#
852	2.49976	39	40	41	42	43	44	45	81	#
853	2.49976	40	41	42	43	44	45	46	81	#
854	2.49976	41	42	43	44	45	46	47	81	#
855	2.49976	42	43	44	45	46	47	48	81	#
856	2.49976	43	44	45	46	47	48	49	81	#
857	2.49976	44	45	46	47	48	49	50	81	#
858	2.49976	45	46	47	48	49	50	51	81	#
859	2.49976	46	47	48	49	50	51	52	81	#
860	2.49976	47	48	49	50	51	52	53	81	#
861	2.49976	48	49	50	51	52	53	54	81	#
862	17.257	0	1	2	3	4	5	6	7	8	9	82	#
863	17.257	1	2	3	4	5	6	7	8	9	10	82	#
864	17.257	2	3	4	5	6	7	8	9	10	11	82	#
865	17.257	3	4	5	6	7	8	9	10	11	12	82	#
866	17.257	4	5	6	7	8	9	10	11	12	13	82	#
867	17.257	5	6	7	8	9	10	11	12	13	14	82	#
868	17.257	6	7	8	9	10	11	12	13	14	15	82	#
869	17.257	7	8	9	10	11	12	13	14	15	16	82	#
870	17.257	8	9	10	11	12	13	14	15	16	17	82	#
871	17.257	9	10	11	12	13	14	15	16	17	18	82	#
872	5.26485	10	11	12	13	14	15	16	17	18	19	82	#
873	5.26485	11	12	13	14	15	16	17	18	19	20	82	#
874	5.26485	12	13	14	15	16	17	18	19	20	21	82	#
875	5.26485	13	14	15	16	17	18	19	20	21	22	82	#
876	5.26485	14	15	16	17	18	19	20	21	22	23	82	#
877	5.26485	15	16	17	18	19	20	21	22	23	24	82	#
878	5.26485	16	17	18	19	20	21	22	23	24	25	82	#
879	5.26485	17	18	19	20	21	22	23	24	25	26	82	#
880	5.26485	18	19	20	21	22	23	24	25	26	27	82	#
881	5.26485	19	20	21	22	23	24	25	26	27	28	82	#
882	5.26485	20	21	22	23	24	25	26	27	28	29	82	#
883	5.26485	21	22	23	24	25	26	27	28	29	30	82	#
884	5.26485	22	23	24	25	26	27	28	29	30	31	82	#
885	5.26485	23	24	25	26	27	28	29	30	31	32	82	#
886	5.26485	24	25	26	27	28	29	30	31	32	33	82	#
887	5.26485	25	26	27	28	29	30	31	32	33	34	82	#
888	5.26485	26	27	28	29	30	31	32	33	34	35	82	#
889	5.26485	27	28	29	30	31	32	33	34	35	36	82	#
890	5.26485	28	29	30	31	32	33	34	35	36	37	82	#
891	5.26485	29	30	31	32	33	34	35	36	37	38	82	#
892	5.26485	30	31	32	33	34	35	36	37	38	39	82	#
893	5.26485	31	32	33	34	35	36	37	38	39	40	82	#
894	5.26485	32	33	34	35	36	37	38	39	40	41	82	#
895	5.26485	33	34	35	36	37	38	39	40	41	42	82	#
896	5.26485	34	35	36	37	38	39	40	41	42	43	82	#
897	5.26485	35	36	37	38	39	40	41	42	43	44	82	#
898	5.26485	36	37	38	39	40	41	42	43	44	45	82	#
899	5.26485	37	38	39	40	41	42	43	44	45	46	82	#
900	5.26485	38	39	40	41	42	43	44	45	46	47	82	#
901	5.26485	39	40	41	42	43	44	45	46	47	48	82	#
902	5.26485	40	41	42	43	44	45	46	47	48	49	82	#
903	5.26485	41	42	43	44	45	46	47	48	49	50	82	#
904	5.26485	42	43	44	45	46	47	48	49	50	51	82	#
905	5.26485	43	44	45	46	47	48	49	50	51	52	82	#
906	5.26485	44	45	46	47	48	49	50	51	52	53	82	#
907	5.26485	45	46	47	48	49	50	51	52	53	54	82	#
908	5.26485	46	47	48	49	50	51	52	53	54	55	82	#
909	5.26485	47	48	49	50	51	52	53	54	55	56	82	#
910	5.26485	48	49	50	51	52	53	54	55	56	57	82	#
911	5.26485	49	50	51	52	53	54	55	56	57	58	82	#
912	5.26485	50	51	52	53	54	55	56	57	58	59	82	#
913	2.55211	0	1	83	#
914	2.55211	1	2	83	#
915	2.55211	2	3	83	#
916	2.55211	3	4	83	#
917	2.55211	4	5	83	#
918	2.55211	5	6	83	#
919	2.55211	6	7	83	#
920	2.55211	7	8	83	#
921	2.55211	8	9	83	#
922	2.55211	9	10	83	#
923	2.55211	10	11	83	#
924	2.55211	11	12	83	#
925	2.55211	12	13	83	#
926	2.55211	13	14	83	#
927	2.55211	14	15	83	#
928	2.55211	15	16	83	#
929	2.55211	16	17	83	#
930	2.55211	17	18	83	#
931	2.55211	18	19	83	#
932	1.01021	19	20	83	#
933	1.01021	20	21	83	#
934	1.01021	21	22	83	#
935	1.01021	22	23	83	#
936	1.01021	23	24	83	#
937	1.01021	24	25	83	#
938	1.01021	25	26	83	#
939	1.01021	26	27	83	#
940	1.01021	27	28	83	#
941	1.01021	28	29	83	#
942	1.01021	29	30	83	#
943	1.01021	30	31	83	#
944	1.01021	31	32	83	#
945	1.01021	32	33	83	#
946	1.01021	33	34	83	#
947	1.01021	34	35	83	#
948	1.01021	35	36	83	#
949	1.01021	36	37	83	#
950	1.01021	37	38	83	#
951	1.01021	38	39	83	#
952	1.01021	39	40	83	#
953	1.01021	40	41	83	#
954	1.01021	41	42	83	#
955	1.01021	42	43	83	#
956	1.01021	43	44	83	#
957	1.01021	44	45	83	#
958	1.01021	45	46	83	#
959	1.01021	46	47	83	#
960	1.01021	47	48	83	#
961	16.0835	0	1	2	3	4	5	6	7	8	9	84	#
962	16.0835	1	2	3	4	5	6	7	8	9	10	84	#
963	16.0835	2	3	4	5	6	7	8	9	10	11	84	#
964	16.0835	3	4	5	6	7	8	9	10	11	12	84	#
965	16.0835	4	5	6	7	8	9	10	11	12	13	84	#
966	16.0835	5	6	7	8	9	10	11	12	13	14	84	#
967	16.0835	6	7	8	9	10	11	12	13	14	15	84	#
968	16.0835	7	8	9	10	11	12	13	14	15	16	84	#
969	16.0835	8	9	10	11	12	13	14	15	16	17	84	#
970	16.0835	9	10	11	12	13	14	15	16	17	18	84	#
971	16.0835	10	11	12	13	14	15	16	17	18	19	84	#
972	16.0835	11	12	13	14	15	16	17	18	19	20	84	#
973	16.0835	12	13	14	15	16	17	18	19	20	21	84	#
974	16.0835	13	14	15	16	17	18	19	20	21	22	84	#
975	16.0835	14	15	16	17	18	19	20	21	22	23	84	#
976	16.0835	15	16	17	18	19	20	21	22	23	24	84	#
977	16.0835	16	17	18	19	20	21	22	23	24	25	84	#
978	16.0835	17	18	19	20	21	22	23	24	25	26	84	#
979	16.0835	18	19	20	21	22	23	24	25	26	27	84	#
980	16.0835	19	20	21	22	23	24	25	26	27	28	84	#
981	16.0835	20	21	22	23	24	25	26	27	28	29	84	#
982	16.0835	21	22	23	24	25	26	27	28	29	30	84	#
983	16.0835	22	23	24	25	26	27	28	29	30	31	84	#
984	16.0835	23	24	25	26	27	28	29	30	31	32	84	#
985	16.0835	24	25	26	27	28	29	30	31	32	33	84	#
986	16.0835	25	26	27	28	29	30	31	32	33	34	84	#
987	16.0835	26	27	28	29	30	31	32	33	34	35	84	#
988	19.26	0	1	2	3	4	5	6	7	8	85	#
989	19.26	1	2	3	4	5	6	7	8	9	85	#
990	19.26	2	3	4	5	6	7	8	9	10	85	#
991	19.26	3	4	5	6	7	8	9	10	11	85	#
992	19.26	4	5	6	7	8	9	10	11	12	85	#
993	19.26	5	6	7	8	9	10	11	12	13	85	#
994	19.26	6	7	8	9	10	11	12	13	14	85	#
995	19.26	7	8	9	10	11	12	13	14	15	85	#
996	19.26	8	9	10	11	12	13	14	15	16	85	#
997	19.26	9	10	11	12	13	14	15	16	17	85	#
998	19.26	10	11	12	13	14	15	16	17	18	85	#
999	19.26	11	12	13	14	15	16	17	18	19	85	#
1000	19.26	12	13	14	15	16	17	18	19	20	85	#
1001	19.26	13	14	15	16	17	18	19	20	21	85	#
1002	19.26	14	15	16	17	18	19	20	21	22	85	#
1003	19.26	15	16	17	18	19	20	21	22	23	85	#
1004	19.26	16	17	18	19	20	21	22	23	24	85	#
1005	19.26	17	18	19	20	21	22	23	24	25	85	#
1006	19.26	18	19	20	21	22	23	24	25	26	85	#
1007	19.26	19	20	21	22	23	24	25	26	27	85	#
1008	19.26	20	21	22	23	24	25	26	27	28	85	#
1009	11.4741	21	22	23	24	25	26	27	28	29	85	#
1010	11.4741	22	23	24	25	26	27	28	29	30	85	#
1011	11.4741	23	24	25	26	27	28	29	30	31	85	#
1012	11.4741	24	25	26	27	28	29	30	31	32	85	#
1013	11.4741	25	26	27	28	29	30	31	32	33	85	#
1014	11.4741	26	27	28	29	30	31	32	33	34	85	#
1015	11.4741	27	28	29	30	31	32	33	34	35	85	#
1016	11.4741	28	29	30	31	32	33	34	35	36	85	#
1017	11.4741	29	30	31	32	33	34	35	36	37	85	#
1018	11.4741	30	31	32	33	34	35	36	37	38	85	#
1019	11.4741	31	32	33	34	35	36	37	38	39	85	#
1020	11.4741	32	33	34	35	36	37	38	39	40	85	#
1021	11.4741	33	34	35	36	37	38	39	40	41	85	#
1022	11.4741	34	35	36	37	38	39	40	41	42	85	#
1023	11.4741	35	36	37	38	39	40	41	42	43	85	#
1024	11.4741	36	37	38	39	40	41	42	43	44	85	#
1025	11.4741	37	38	39	40	41	42	43	44	45	85	#
1026	11.4741	38	39	40	41	42	43	44	45	46	85	#
1027	11.4741	39	40	41	42	43	44	45	46	47	85	#
1028	9.8051	40	41	42	43	44	45	46	47	48	85	#
1029	9.8051	41	42	43	44	45	46	47	48	49	85	#
1030	9.8051	42	43	44	45	46	47	48	49	50	85	#
1031	9.8051	43	44	45	46	47	48	49	50	51	85	#
1032	9.8051	44	45	46	47	48	49	50	51	52	85	#
1033	9.8051	45	46	47	48	49	50	51	52	53	85	#
1034	9.8051	46	47	48	49	50	51	52	53	54	85	#
1035	9.8051	47	48	49	50	51	52	53	54	55	85	#
1036	9.46106	48	49	50	51	52	53	54	55	56	85	#
1037	9.46106	49	50	51	52	53	54	55	56	57	85	#
1038	9.29794	50	51	52	53	54	55	56	57	58	85	#
1039	8.98801	51	52	53	54	55	56	57	58	59	85	#
1040	8.98801	52	53	54	55	56	57	58	59	60	85	#
1041	8.56001	53	54	55	56	57	58	59	60	61	85	#
1042	8.56001	54	55	56	57	58	59	60	61	62	85	#
1043	8.56001	55	56	57	58	59	60	61	62	63	85	#
